"","ensembl_gene_id","external_gene_name","transcript_biotype"
"16174","ENSG00000153885","KCTD15","protein_coding"
"16175","ENSG00000135318","NT5E","protein_coding"
"16176","ENSG00000048828","FAM120A","protein_coding"
"16177","ENSG00000005187","ACSM3","protein_coding"
"16178","ENSG00000104177","MYEF2","protein_coding"
"16179","ENSG00000065882","TBC1D1","protein_coding"
"16180","ENSG00000091129","NRCAM","protein_coding"
"16181","ENSG00000135577","NMBR","protein_coding"
"16182","ENSG00000137338","PGBD1","protein_coding"
"16183","ENSG00000171291","ZNF439","protein_coding"
"16184","ENSG00000158022","TRIM63","protein_coding"
"16185","ENSG00000105576","TNPO2","protein_coding"
"16186","ENSG00000137404","NRM","protein_coding"
"16187","ENSG00000116396","KCNC4","protein_coding"
"16188","ENSG00000066654","THUMPD1","protein_coding"
"16189","ENSG00000163875","MEAF6","protein_coding"
"16190","ENSG00000182782","HCAR2","protein_coding"
"16191","ENSG00000255398","HCAR3","protein_coding"
"16192","ENSG00000154188","ANGPT1","protein_coding"
"16193","ENSG00000196917","HCAR1","protein_coding"
"16194","ENSG00000204246","OR13C3","protein_coding"
"16195","ENSG00000179055","OR13D1","protein_coding"
"16196","ENSG00000124557","BTN1A1","protein_coding"
"16197","ENSG00000285082","","protein_coding"
"16198","ENSG00000130783","CCDC62","protein_coding"
"16199","ENSG00000005189","REXO5","protein_coding"
"16200","ENSG00000120875","DUSP4","protein_coding"
"16201","ENSG00000176281","OR4K5","protein_coding"
"16202","ENSG00000176165","FOXG1","protein_coding"
"16203","ENSG00000155085","AK9","protein_coding"
"16204","ENSG00000178860","MSC","protein_coding"
"16205","ENSG00000164683","HEY1","protein_coding"
"16206","ENSG00000107282","APBA1","protein_coding"
"16207","ENSG00000126821","SGPP1","protein_coding"
"16208","ENSG00000166090","IL25","protein_coding"
"16209","ENSG00000133962","CATSPERB","protein_coding"
"16210","ENSG00000140332","TLE3","protein_coding"
"16211","ENSG00000282872","C1orf232","protein_coding"
"16212","ENSG00000130787","HIP1R","protein_coding"
"16213","ENSG00000131238","PPT1","protein_coding"
"16214","ENSG00000188647","PTAR1","protein_coding"
"16215","ENSG00000274750","H3C6","protein_coding"
"16216","ENSG00000146399","TAAR1","protein_coding"
"16217","ENSG00000137434","C6orf52","protein_coding"
"16218","ENSG00000112245","PTP4A1","protein_coding"
"16219","ENSG00000070214","SLC44A1","protein_coding"
"16220","ENSG00000138750","NUP54","protein_coding"
"16221","ENSG00000146426","TIAM2","protein_coding"
"16222","ENSG00000140092","FBLN5","protein_coding"
"16223","ENSG00000204149","AGAP6","protein_coding"
"16224","ENSG00000240247","DEFA1B","protein_coding"
"16225","ENSG00000239839","DEFA3","protein_coding"
"16226","ENSG00000109184","DCUN1D4","protein_coding"
"16227","ENSG00000164816","DEFA5","protein_coding"
"16228","ENSG00000166743","ACSM1","protein_coding"
"16229","ENSG00000206034","DEFB109B","protein_coding"
"16230","ENSG00000079102","RUNX1T1","protein_coding"
"16231","ENSG00000151532","VTI1A","protein_coding"
"16232","ENSG00000139722","VPS37B","protein_coding"
"16233","ENSG00000183044","ABAT","protein_coding"
"16234","ENSG00000185105","MYADML2","protein_coding"
"16235","ENSG00000185269","NOTUM","protein_coding"
"16236","ENSG00000167612","ANKRD33","protein_coding"
"16237","ENSG00000095794","CREM","protein_coding"
"16238","ENSG00000196683","TOMM7","protein_coding"
"16239","ENSG00000167491","GATAD2A","protein_coding"
"16240","ENSG00000117868","ESYT2","protein_coding"
"16241","ENSG00000171680","PLEKHG5","protein_coding"
"16242","ENSG00000139567","ACVRL1","protein_coding"
"16243","ENSG00000100503","NIN","protein_coding"
"16244","ENSG00000119383","PTPA","protein_coding"
"16245","ENSG00000184009","ACTG1","protein_coding"
"16246","ENSG00000160336","ZNF761","protein_coding"
"16247","ENSG00000188283","ZNF383","protein_coding"
"16248","ENSG00000164776","PHKG1","protein_coding"
"16249","ENSG00000204519","ZNF551","protein_coding"
"16250","ENSG00000135503","ACVR1B","protein_coding"
"16251","ENSG00000269026","","protein_coding"
"16252","ENSG00000179909","ZNF154","protein_coding"
"16253","ENSG00000083814","ZNF671","protein_coding"
"16254","ENSG00000152443","ZNF776","protein_coding"
"16255","ENSG00000164850","GPER1","protein_coding"
"16256","ENSG00000197782","ZNF780A","protein_coding"
"16257","ENSG00000253293","HOXA10","protein_coding"
"16258","ENSG00000188993","LRRC66","protein_coding"
"16259","ENSG00000163069","SGCB","protein_coding"
"16260","ENSG00000261115","TMEM178B","protein_coding"
"16261","ENSG00000198624","CCDC69","protein_coding"
"16262","ENSG00000275896","PRSS2","protein_coding"
"16263","ENSG00000161835","TAMALIN","protein_coding"
"16264","ENSG00000081803","CADPS2","protein_coding"
"16265","ENSG00000163071","SPATA18","protein_coding"
"16266","ENSG00000196743","GM2A","protein_coding"
"16267","ENSG00000179299","NSUN7","protein_coding"
"16268","ENSG00000123358","NR4A1","protein_coding"
"16269","ENSG00000184857","TMEM186","protein_coding"
"16270","ENSG00000186334","SLC36A3","protein_coding"
"16271","ENSG00000221874","ZNF816-ZNF321P","protein_coding"
"16272","ENSG00000153048","CARHSP1","protein_coding"
"16273","ENSG00000158691","ZSCAN12","protein_coding"
"16274","ENSG00000180257","ZNF816","protein_coding"
"16275","ENSG00000269964","MEI4","protein_coding"
"16276","ENSG00000146433","TMEM181","protein_coding"
"16277","ENSG00000229314","ORM1","protein_coding"
"16278","ENSG00000197937","ZNF347","protein_coding"
"16279","ENSG00000186335","SLC36A2","protein_coding"
"16280","ENSG00000146360","GPR6","protein_coding"
"16281","ENSG00000163697","APBB2","protein_coding"
"16282","ENSG00000014123","UFL1","protein_coding"
"16283","ENSG00000197497","ZNF665","protein_coding"
"16284","ENSG00000112214","FHL5","protein_coding"
"16285","ENSG00000228278","ORM2","protein_coding"
"16286","ENSG00000122335","SERAC1","protein_coding"
"16287","ENSG00000197928","ZNF677","protein_coding"
"16288","ENSG00000106948","AKNA","protein_coding"
"16289","ENSG00000196131","VN1R2","protein_coding"
"16290","ENSG00000123643","SLC36A1","protein_coding"
"16291","ENSG00000170949","ZNF160","protein_coding"
"16292","ENSG00000136011","STAB2","protein_coding"
"16293","ENSG00000291309","LY6S","protein_coding"
"16294","ENSG00000261667","LY6L","protein_coding"
"16295","ENSG00000157168","NRG1","protein_coding"
"16296","ENSG00000288715","","protein_coding"
"16297","ENSG00000185624","P4HB","protein_coding"
"16298","ENSG00000086504","MRPL28","protein_coding"
"16299","ENSG00000178386","ZNF223","protein_coding"
"16300","ENSG00000186026","ZNF284","protein_coding"
"16301","ENSG00000267680","ZNF224","protein_coding"
"16302","ENSG00000272047","GTF2H5","protein_coding"
"16303","ENSG00000095397","WHRN","protein_coding"
"16304","ENSG00000185760","KCNQ5","protein_coding"
"16305","ENSG00000105877","DNAH11","protein_coding"
"16306","ENSG00000256294","ZNF225","protein_coding"
"16307","ENSG00000129925","PGAP6","protein_coding"
"16308","ENSG00000155980","KIF5A","protein_coding"
"16309","ENSG00000196923","PDLIM7","protein_coding"
"16310","ENSG00000263002","ZNF234","protein_coding"
"16311","ENSG00000131462","TUBG1","protein_coding"
"16312","ENSG00000167380","ZNF226","protein_coding"
"16313","ENSG00000184451","CCR10","protein_coding"
"16314","ENSG00000197467","COL13A1","protein_coding"
"16315","ENSG00000108797","CNTNAP1","protein_coding"
"16316","ENSG00000258311","","protein_coding"
"16317","ENSG00000103202","NME4","protein_coding"
"16318","ENSG00000119522","DENND1A","protein_coding"
"16319","ENSG00000135437","RDH5","protein_coding"
"16320","ENSG00000175697","GPR156","protein_coding"
"16321","ENSG00000248167","TRIM39-RPP21","protein_coding"
"16322","ENSG00000116977","LGALS8","protein_coding"
"16323","ENSG00000241370","RPP21","protein_coding"
"16324","ENSG00000169282","KCNAB1","protein_coding"
"16325","ENSG00000108799","EZH1","protein_coding"
"16326","ENSG00000135404","CD63","protein_coding"
"16327","ENSG00000122574","WIPF3","protein_coding"
"16328","ENSG00000136197","C7orf25","protein_coding"
"16329","ENSG00000105784","RUNDC3B","protein_coding"
"16330","ENSG00000276368","H2AC14","protein_coding"
"16331","ENSG00000273703","H2BC14","protein_coding"
"16332","ENSG00000197238","H4C11","protein_coding"
"16333","ENSG00000273542","H4C12","protein_coding"
"16334","ENSG00000136816","TOR1B","protein_coding"
"16335","ENSG00000112799","LY86","protein_coding"
"16336","ENSG00000136827","TOR1A","protein_coding"
"16337","ENSG00000278828","H3C10","protein_coding"
"16338","ENSG00000204525","HLA-C","protein_coding"
"16339","ENSG00000131115","ZNF227","protein_coding"
"16340","ENSG00000136819","C9orf78","protein_coding"
"16341","ENSG00000242612","DECR2","protein_coding"
"16342","ENSG00000113456","RAD1","protein_coding"
"16343","ENSG00000133619","KRBA1","protein_coding"
"16344","ENSG00000136878","USP20","protein_coding"
"16345","ENSG00000159915","ZNF233","protein_coding"
"16346","ENSG00000289761","","protein_coding"
"16347","ENSG00000154277","UCHL1","protein_coding"
"16348","ENSG00000113460","BRIX1","protein_coding"
"16349","ENSG00000213022","KLK9","protein_coding"
"16350","ENSG00000129451","KLK10","protein_coding"
"16351","ENSG00000167757","KLK11","protein_coding"
"16352","ENSG00000153044","CENPH","protein_coding"
"16353","ENSG00000125144","MT1G","protein_coding"
"16354","ENSG00000204632","HLA-G","protein_coding"
"16355","ENSG00000260734","TLE7","protein_coding"
"16356","ENSG00000134056","MRPS36","protein_coding"
"16357","ENSG00000125337","KIF25","protein_coding"
"16358","ENSG00000131951","LRRC9","protein_coding"
"16359","ENSG00000157429","ZNF19","protein_coding"
"16360","ENSG00000148180","GSN","protein_coding"
"16361","ENSG00000131477","RAMP2","protein_coding"
"16362","ENSG00000257743","MGAM2","protein_coding"
"16363","ENSG00000176928","GCNT4","protein_coding"
"16364","ENSG00000145700","ANKRD31","protein_coding"
"16365","ENSG00000163320","CGGBP1","protein_coding"
"16366","ENSG00000131475","VPS25","protein_coding"
"16367","ENSG00000152359","POC5","protein_coding"
"16368","ENSG00000146376","ARHGAP18","protein_coding"
"16369","ENSG00000288654","","protein_coding"
"16370","ENSG00000186474","KLK12","protein_coding"
"16371","ENSG00000175105","ZNF654","protein_coding"
"16372","ENSG00000158467","AHCYL2","protein_coding"
"16373","ENSG00000167695","TLCD3A","protein_coding"
"16374","ENSG00000183873","SCN5A","protein_coding"
"16375","ENSG00000179409","GEMIN4","protein_coding"
"16376","ENSG00000140835","CHST4","protein_coding"
"16377","ENSG00000168350","DEGS2","protein_coding"
"16378","ENSG00000198650","TAT","protein_coding"
"16379","ENSG00000100664","EIF5","protein_coding"
"16380","ENSG00000171861","MRM3","protein_coding"
"16381","ENSG00000112541","PDE10A","protein_coding"
"16382","ENSG00000167759","KLK13","protein_coding"
"16383","ENSG00000092871","RFFL","protein_coding"
"16384","ENSG00000140832","MARVELD3","protein_coding"
"16385","ENSG00000111412","SPRING1","protein_coding"
"16386","ENSG00000040199","PHLPP2","protein_coding"
"16387","ENSG00000071127","WDR1","protein_coding"
"16388","ENSG00000135116","HRK","protein_coding"
"16389","ENSG00000184954","OR6C70","protein_coding"
"16390","ENSG00000205327","OR6C68","protein_coding"
"16391","ENSG00000231389","HLA-DPA1","protein_coding"
"16392","ENSG00000122012","SV2C","protein_coding"
"16393","ENSG00000198502","HLA-DRB5","protein_coding"
"16394","ENSG00000129437","KLK14","protein_coding"
"16395","ENSG00000106346","USP42","protein_coding"
"16396","ENSG00000267618","","protein_coding"
"16397","ENSG00000242485","MRPL20","protein_coding"
"16398","ENSG00000196735","HLA-DQA1","protein_coding"
"16399","ENSG00000142544","CTU1","protein_coding"
"16400","ENSG00000073598","FNDC8","protein_coding"
"16401","ENSG00000129450","SIGLEC9","protein_coding"
"16402","ENSG00000111319","SCNN1A","protein_coding"
"16403","ENSG00000179403","VWA1","protein_coding"
"16404","ENSG00000073536","NLE1","protein_coding"
"16405","ENSG00000291313","","protein_coding"
"16406","ENSG00000215915","ATAD3C","protein_coding"
"16407","ENSG00000186648","CARMIL3","protein_coding"
"16408","ENSG00000145703","IQGAP2","protein_coding"
"16409","ENSG00000135776","ABCB10","protein_coding"
"16410","ENSG00000168995","SIGLEC7","protein_coding"
"16411","ENSG00000166747","AP1G1","protein_coding"
"16412","ENSG00000179344","HLA-DQB1","protein_coding"
"16413","ENSG00000121716","PILRB","protein_coding"
"16414","ENSG00000170846","","protein_coding"
"16415","ENSG00000185619","PCGF3","protein_coding"
"16416","ENSG00000169679","BUB1","protein_coding"
"16417","ENSG00000176454","LPCAT4","protein_coding"
"16418","ENSG00000135763","URB2","protein_coding"
"16419","ENSG00000178828","RNF186","protein_coding"
"16420","ENSG00000105383","CD33","protein_coding"
"16421","ENSG00000169914","OTUD3","protein_coding"
"16422","ENSG00000173464","RNASE11","protein_coding"
"16423","ENSG00000188784","PLA2G2E","protein_coding"
"16424","ENSG00000111321","LTBR","protein_coding"
"16425","ENSG00000177186","OR2M7","protein_coding"
"16426","ENSG00000177174","OR14C36","protein_coding"
"16427","ENSG00000172379","ARNT2","protein_coding"
"16428","ENSG00000165617","DACT1","protein_coding"
"16429","ENSG00000162456","KNCN","protein_coding"
"16430","ENSG00000141161","UNC45B","protein_coding"
"16431","ENSG00000196569","LAMA2","protein_coding"
"16432","ENSG00000049540","ELN","protein_coding"
"16433","ENSG00000079277","MKNK1","protein_coding"
"16434","ENSG00000142549","IGLON5","protein_coding"
"16435","ENSG00000197406","DIO3","protein_coding"
"16436","ENSG00000186806","VSIG10L","protein_coding"
"16437","ENSG00000171209","CSN3","protein_coding"
"16438","ENSG00000105379","ETFB","protein_coding"
"16439","ENSG00000100749","VRK1","protein_coding"
"16440","ENSG00000229924","FAM90A26","protein_coding"
"16441","ENSG00000189099","PRSS48","protein_coding"
"16442","ENSG00000229894","GK3P","protein_coding"
"16443","ENSG00000160318","CLDND2","protein_coding"
"16444","ENSG00000139192","TAPBPL","protein_coding"
"16445","ENSG00000168421","RHOH","protein_coding"
"16446","ENSG00000105374","NKG7","protein_coding"
"16447","ENSG00000105370","LIM2","protein_coding"
"16448","ENSG00000131876","SNRPA1","protein_coding"
"16449","ENSG00000010278","CD9","protein_coding"
"16450","ENSG00000262874","C19orf84","protein_coding"
"16451","ENSG00000142512","SIGLEC10","protein_coding"
"16452","ENSG00000166750","SLFN5","protein_coding"
"16453","ENSG00000106804","C5","protein_coding"
"16454","ENSG00000164305","CASP3","protein_coding"
"16455","ENSG00000185379","RAD51D","protein_coding"
"16456","ENSG00000187954","ZFTRAF1","protein_coding"
"16457","ENSG00000291316","","protein_coding"
"16458","ENSG00000196586","MYO6","protein_coding"
"16459","ENSG00000140465","CYP1A1","protein_coding"
"16460","ENSG00000117407","ARTN","protein_coding"
"16461","ENSG00000291317","TMEM276","protein_coding"
"16462","ENSG00000103546","SLC6A2","protein_coding"
"16463","ENSG00000171643","S100Z","protein_coding"
"16464","ENSG00000082556","OPRK1","protein_coding"
"16465","ENSG00000145708","CRHBP","protein_coding"
"16466","ENSG00000117408","IPO13","protein_coding"
"16467","ENSG00000104055","TGM5","protein_coding"
"16468","ENSG00000153094","BCL2L11","protein_coding"
"16469","ENSG00000136997","MYC","protein_coding"
"16470","ENSG00000164134","NAA15","protein_coding"
"16471","ENSG00000164252","AGGF1","protein_coding"
"16472","ENSG00000117410","ATP6V0B","protein_coding"
"16473","ENSG00000274102","OR4M2","protein_coding"
"16474","ENSG00000215186","GOLGA6B","protein_coding"
"16475","ENSG00000164933","SLC25A32","protein_coding"
"16476","ENSG00000110955","ATP5F1B","protein_coding"
"16477","ENSG00000206190","ATP10A","protein_coding"
"16478","ENSG00000132846","ZBED3","protein_coding"
"16479","ENSG00000107164","FUBP3","protein_coding"
"16480","ENSG00000164736","SOX17","protein_coding"
"16481","ENSG00000104237","RP1","protein_coding"
"16482","ENSG00000110958","PTGES3","protein_coding"
"16483","ENSG00000179213","SIGLECL1","protein_coding"
"16484","ENSG00000158079","PTPDC1","protein_coding"
"16485","ENSG00000118965","WDR35","protein_coding"
"16486","ENSG00000159214","CCDC24","protein_coding"
"16487","ENSG00000248385","TARM1","protein_coding"
"16488","ENSG00000073282","TP63","protein_coding"
"16489","ENSG00000204577","LILRB3","protein_coding"
"16490","ENSG00000120071","KANSL1","protein_coding"
"16491","ENSG00000128944","KNSTRN","protein_coding"
"16492","ENSG00000284762","","protein_coding"
"16493","ENSG00000136848","DAB2IP","protein_coding"
"16494","ENSG00000226288","OR52I2","protein_coding"
"16495","ENSG00000113231","PDE8B","protein_coding"
"16496","ENSG00000196517","SLC6A9","protein_coding"
"16497","ENSG00000167332","OR51E2","protein_coding"
"16498","ENSG00000166509","CLEC3A","protein_coding"
"16499","ENSG00000254737","OR10G4","protein_coding"
"16500","ENSG00000074319","TSG101","protein_coding"
"16501","ENSG00000115155","OTOF","protein_coding"
"16502","ENSG00000186153","WWOX","protein_coding"
"16503","ENSG00000122733","PHF24","protein_coding"
"16504","ENSG00000285625","","protein_coding"
"16505","ENSG00000025423","HSD17B6","protein_coding"
"16506","ENSG00000283526","PRRT1B","protein_coding"
"16507","ENSG00000157654","PALM2AKAP2","protein_coding"
"16508","ENSG00000183090","FREM3","protein_coding"
"16509","ENSG00000187116","LILRA5","protein_coding"
"16510","ENSG00000197465","GYPE","protein_coding"
"16511","ENSG00000019995","ZRANB1","protein_coding"
